Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Conversion Rate,CTR,Click Hour,Click Day,Click Timestamp
0.38053097345132747,0,65213.04,2,0,1,0,0.29411764705882354,0.1326125632954701,0.0959119496855346,20,0.3333333333333333,0.9944903581267255
0.6017699115044248,0,85889.55,2,3,1,1,0.23529411764705882,0.1861228958532914,0.39072327044025157,20,0.0,0.8732782369146008
0.38053097345132747,1,28334.29,0,3,2,1,0.23529411764705882,0.17941699739975367,0.5165094339622641,20,0.0,0.9696969696969688
0.6106194690265487,1,64156.97,1,0,5,1,0.1764705882352941,0.3269467633775831,0.18710691823899372,20,0.8333333333333333,0.6942148760330582
0.6460176991150443,1,19180.91,1,0,0,2,0.4117647058823529,0.31900916928972217,0.5660377358490565,20,0.3333333333333333,0.5316804407713533
0.5486725663716814,1,19145.46,2,0,1,1,0.23529411764705882,0.1654577802107568,0.3938679245283019,20,0.16666666666666666,0.2011019283746549
0.4424778761061947,1,36615.26,2,2,3,0,0.29411764705882354,0.15081428766935814,0.42295597484276726,20,0.3333333333333333,0.5316804407713533
0.49557522123893805,1,70459.16,0,1,5,2,0.1764705882352941,0.5650745860134119,0.3333333333333333,20,0.5,0.11019283746556852
0.5663716814159292,2,78387.2,0,1,0,1,0.47058823529411764,0.4777610510469413,0.5904088050314465,20,0.3333333333333333,0.4738292011019283
0.49557522123893805,1,31732.91,2,0,0,2,0.29411764705882354,0.12453811413712877,0.004716981132075471,20,0.16666666666666666,0.10468319559228689
0.7787610619469028,1,59680.15,0,3,2,0,0.11764705882352941,0.32845216915286707,0.4268867924528302,20,0.0,0.1597796143250676
0.36283185840707965,0,30493.0,2,0,4,2,0.29411764705882354,0.20186122895853292,0.42924528301886794,20,0.16666666666666666,0.355371900826448
0.35398230088495575,1,54373.0,2,1,4,1,0.23529411764705882,0.2538661557410702,0.5393081761006289,20,0.3333333333333333,0.4738292011019283
0.36283185840707965,0,53071.69,0,0,5,0,0.47058823529411764,0.0933351580676064,0.34276729559748426,20,0.8333333333333333,0.5013774104683222
0.415929203539823,1,23422.5,2,3,4,1,0.23529411764705882,0.3552757629670179,0.2460691823899371,20,0.0,0.4876033057851288
0.20353982300884957,1,56331.56,1,2,3,0,0.29411764705882354,0.6007937594087861,0.6053459119496855,20,0.5,0.5344352617079906
0.40707964601769914,0,33913.07,1,2,2,0,0.29411764705882354,0.4427261530039688,0.42059748427672955,20,0.8333333333333333,0.6556473829201153
0.40707964601769914,1,34524.27,2,1,5,2,0.4117647058823529,0.34774873409059803,0.324685534591195,20,0.3333333333333333,0.3195592286501423
0.504424778761062,2,49549.53,2,1,2,1,0.29411764705882354,0.04694128917476392,0.4331761006289308,20,0.6666666666666666,0.016528925619837764
0.5486725663716814,1,7386.02,2,3,4,0,0.47058823529411764,0.2778157930751334,0.33726415094339623,20,1.0,0.9283746556473815
0.3274336283185841,0,49984.05,2,0,0,1,0.23529411764705882,0.605309976734638,0.41037735849056606,20,1.0,0.9476584022038566
0.6106194690265487,0,47074.01,2,0,3,1,0.29411764705882354,0.5104694128917476,0.1320754716981132,20,0.8333333333333333,0.19283746556474313
0.7345132743362832,1,57516.9,1,1,3,1,0.47058823529411764,0.18694402627617354,0.3561320754716981,20,0.16666666666666666,0.08539944903581187
0.46017699115044247,2,39034.48,0,3,4,1,0.1764705882352941,0.2901327494183659,0.5786163522012578,20,0.0,0.5647382920110218
0.6991150442477876,1,44191.23,0,0,2,1,0.058823529411764705,0.2927329957574928,0.5361635220125786,20,0.16666666666666666,0.567493112947659
0.5132743362831859,1,45593.27,2,1,4,1,0.1764705882352941,0.07485972355275762,0.4661949685534591,20,1.0,0.9669421487603316
0.752212389380531,0,47278.52,0,3,4,1,0.3529411764705882,0.24579170658272892,0.2735849056603773,20,0.5,0.2837465564738295
0.6371681415929203,2,68616.94,2,1,3,1,0.1764705882352941,0.12453811413712877,0.44025157232704404,20,0.16666666666666666,0.43250688705234097
0.2831858407079646,1,61438.82,2,1,3,2,0.29411764705882354,0.3389900095798549,0.7672955974842768,20,0.6666666666666666,0.8650137741046819
0.49557522123893805,0,33384.39,2,3,4,1,0.23529411764705882,0.24086492404543589,0.8427672955974843,20,0.8333333333333333,0.5785123966942152
0.6283185840707965,1,83560.06,0,2,2,0,0.23529411764705882,0.0944299986314493,0.706761006289308,20,0.3333333333333333,0.3966942148760353
0.49557522123893805,0,26205.97,2,1,4,2,0.11764705882352941,0.39072122622143146,0.5982704402515723,20,0.0,0.5454545454545467
0.4867256637168142,0,27272.95,2,2,0,2,0.29411764705882354,0.33023128506911176,0.07783018867924528,20,0.16666666666666666,0.008264462809918882
0.663716814159292,1,60886.85,0,2,4,2,0.29411764705882354,0.25222389489530583,0.6320754716981132,20,0.0,0.29476584022038566
0.39823008849557523,1,62233.66,2,0,0,0,0.11764705882352941,0.05912139044751608,0.5542452830188679,20,0.3333333333333333,0.45454545454545325
0.49557522123893805,0,69493.33,0,2,1,0,0.3529411764705882,0.37730942931435607,0.5180817610062893,20,0.16666666666666666,0.8374655647382951
0.5309734513274336,1,42365.24,2,2,5,2,0.3529411764705882,0.12440125906664841,0.06839622641509432,20,0.8333333333333333,0.7520661157024833
0.4424778761061947,0,87801.06,2,0,0,0,0.29411764705882354,0.20405091008621873,0.4622641509433962,20,0.0,0.39118457300275367
0.4867256637168142,0,35129.08,2,2,4,1,0.11764705882352941,0.1772273162720679,0.16352201257861634,20,0.5,0.24517906336088657
0.5929203539823009,0,99995.51,0,0,2,1,0.29411764705882354,0.13671821540988094,0.27594339622641506,20,1.0,0.07988980716253735
0.5486725663716814,1,55144.02,0,3,4,2,0.11764705882352941,0.12864376625153964,0.4944968553459119,20,0.6666666666666666,0.016528925619837764
0.38053097345132747,0,46578.45,1,3,2,0,0.47058823529411764,0.3755303133981113,0.3474842767295598,20,0.8333333333333333,0.21212121212121104
0.34513274336283184,0,80303.9,1,2,3,1,0.3529411764705882,0.25044477897906114,0.22091194968553457,20,0.0,0.7190082644628149
0.3893805309734513,1,58516.22,0,3,4,2,0.1764705882352941,0.16586834542219792,0.16588050314465408,20,0.6666666666666666,0.24793388429752383
0.49557522123893805,2,65869.3,1,0,5,0,0.29411764705882354,0.6016148898316683,0.36242138364779874,20,0.0,0.3333333333333357
0.4690265486725664,1,62462.49,0,1,0,1,0.5294117647058824,0.7323114821404134,0.5778301886792452,20,0.16666666666666666,0.471074380165291
0.38053097345132747,0,40318.05,1,3,4,2,0.1764705882352941,0.10031476666210483,0.5896226415094339,20,0.5,0.4573002754820976
0.415929203539823,1,31596.8,2,0,1,1,0.23529411764705882,0.31887231421924184,0.4693396226415094,20,0.8333333333333333,0.40495867768595417
0.2920353982300885,0,40334.08,1,3,1,2,0.3529411764705882,0.28301628575338716,0.12578616352201258,20,0.0,0.8539944903581258
0.5486725663716814,2,72724.52,2,2,3,2,0.23529411764705882,0.1654577802107568,0.4772012578616352,20,0.8333333333333333,0.38567493112947915
0.4867256637168142,1,35920.84,0,3,0,0,0.1764705882352941,0.21978924319146023,0.4245283018867924,20,0.16666666666666666,0.471074380165291
0.3274336283185841,0,66221.32,1,1,2,1,0.3529411764705882,0.10606267962228,0.3278301886792453,20,0.16666666666666666,0.6253443526170841
0.49557522123893805,1,62399.73,2,0,2,1,0.29411764705882354,0.14479266456822226,0.4968553459119497,20,0.0,0.6804407713498648
0.6725663716814159,1,25653.13,0,3,5,2,0.1764705882352941,0.39906938552073357,0.31446540880503143,20,0.0,0.17906336088154262
0.3893805309734513,1,64866.19,0,0,1,2,0.11764705882352941,0.06911181059258245,0.32547169811320753,20,0.16666666666666666,0.663911845730027
0.663716814159292,2,25384.06,0,3,0,2,0.29411764705882354,0.2928698508279732,0.31761006289308175,20,1.0,0.9283746556473815
0.45132743362831856,1,66327.56,1,0,5,0,0.23529411764705882,0.4410838921582044,0.5566037735849056,20,1.0,0.6005509641873275
0.5132743362831859,0,75797.48,1,1,2,1,0.23529411764705882,0.21034624332831534,0.395440251572327,20,1.0,0.8512396694214885
0.504424778761062,0,31119.76,0,1,5,2,0.11764705882352941,0.779937046667579,0.47798742138364775,20,0.3333333333333333,0.9559228650137754
0.6814159292035398,0,64257.95,2,1,1,2,0.29411764705882354,0.0975776652524976,0.5172955974842767,20,1.0,0.4655647382920094
0.5132743362831859,1,57668.33,0,3,2,0,0.5294117647058824,0.3020391405501574,0.44182389937106914,20,0.0,0.9311294765840259
0.336283185840708,2,45103.84,0,3,1,2,0.4117647058823529,0.2534555905296291,0.30738993710691825,20,0.3333333333333333,0.5509641873278284
0.3185840707964602,2,41582.06,1,0,4,2,0.3529411764705882,0.12727521554673601,0.5495283018867925,20,0.16666666666666666,0.567493112947659
0.2920353982300885,0,71552.91,0,0,3,0,0.23529411764705882,0.10113589708498699,0.3694968553459119,20,0.6666666666666666,0.4022038567493098
0.26548672566371684,0,31645.83,1,2,4,0,0.47058823529411764,0.1772273162720679,0.5070754716981132,20,0.3333333333333333,0.8016528925619824
0.49557522123893805,1,22381.52,1,1,3,0,0.29411764705882354,0.3414534008485014,0.6242138364779873,20,0.5,0.9779614325068877
0.36283185840707965,1,48901.45,1,3,1,1,0.29411764705882354,0.2852059668810729,0.5683962264150944,20,0.5,0.9008264462809947
0.4778761061946903,1,58648.65,0,0,5,0,0.4117647058823529,0.04187765156699056,0.47877358490566035,20,0.16666666666666666,0.8953168044077131
0.39823008849557523,1,67801.25,1,1,3,0,0.29411764705882354,0.2245791706582729,0.055031446540880505,20,0.8333333333333333,0.28925619834711114
0.3893805309734513,1,47928.74,1,2,2,0,0.1764705882352941,0.46900232653619817,0.17059748427672955,20,0.5,0.07162534435261847
0.4247787610619469,1,63250.25,1,3,5,2,0.11764705882352941,0.3153140823867524,0.5039308176100629,20,0.16666666666666666,0.5289256198347161
0.584070796460177,0,26962.25,1,2,1,1,0.11764705882352941,0.8040235390721227,0.6878930817610062,20,0.8333333333333333,0.9449035812672193
0.6106194690265487,1,55672.83,1,3,0,0,0.5294117647058824,0.2019980840290133,0.37028301886792453,20,1.0,0.2920110192837484
0.5398230088495575,1,75643.88,0,0,2,2,0.4117647058823529,0.1085260708909265,0.34198113207547165,20,0.8333333333333333,0.6942148760330582
0.36283185840707965,1,44520.41,2,0,3,2,0.3529411764705882,0.3054605173121664,0.5841194968553459,20,0.5,0.8429752066115697
0.5752212389380531,1,58021.15,2,1,4,0,0.29411764705882354,0.3008074449158341,0.44025157232704404,20,0.8333333333333333,0.038567493112950046
0.584070796460177,0,43585.46,1,3,0,1,0.47058823529411764,0.038045709593540436,0.3875786163522012,20,1.0,0.3884297520661164
0.5309734513274336,0,84523.04,1,2,5,0,0.23529411764705882,0.28356370603530856,0.4441823899371069,20,0.8333333333333333,0.15426997245179308
0.40707964601769914,1,60800.11,2,2,0,2,0.29411764705882354,0.3581497194471055,0.6430817610062892,20,0.8333333333333333,0.038567493112950046
0.584070796460177,0,53417.42,0,1,4,2,0.23529411764705882,0.14055015738333107,0.5251572327044025,20,0.8333333333333333,0.4435261707988971
0.5486725663716814,1,63682.55,1,0,0,1,0.1764705882352941,0.2050088955795812,0.24764150943396226,20,1.0,0.5426997245179095
0.08849557522123895,0,61676.65,2,2,4,0,0.1764705882352941,0.2026823593814151,0.2523584905660377,20,0.6666666666666666,0.5950413223140529
0.5752212389380531,0,27049.85,1,0,4,0,0.1764705882352941,0.16805802654988367,0.07232704402515723,20,1.0,0.7741046831955956
0.23893805309734514,0,69234.51,2,1,1,2,0.11764705882352941,0.18667031613521282,0.4331761006289308,20,0.3333333333333333,0.16528925619834922
0.5752212389380531,0,39455.12,2,1,0,1,0.1764705882352941,0.2760366771588887,0.3522012578616352,20,0.5,0.24517906336088657
0.4690265486725664,1,43876.49,0,3,4,2,0.29411764705882354,0.19679759135075958,0.6194968553459119,20,0.3333333333333333,0.7630853994490394
0.6460176991150443,1,44395.11,2,0,0,1,0.3529411764705882,0.13712878062132203,0.5762578616352201,20,1.0,0.041322314049587305
0.4778761061946903,1,24609.69,2,2,1,1,0.29411764705882354,0.05309976734638019,0.31996855345911945,20,0.16666666666666666,0.2011019283746549
0.37168141592920356,1,17155.81,1,1,3,1,0.1764705882352941,0.20076638839469002,0.14229559748427673,20,0.3333333333333333,0.5316804407713533
0.4690265486725664,1,56117.43,2,0,5,0,0.23529411764705882,0.22197892431914604,0.10141509433962263,20,0.8333333333333333,0.2506887052341611
0.6283185840707965,1,49742.59,2,3,3,1,0.1764705882352941,0.26618311208430273,0.5628930817610063,20,0.6666666666666666,0.942148760330582
0.49557522123893805,1,-2587.51,2,2,3,1,0.11764705882352941,0.9154235664431368,0.3663522012578616,20,0.16666666666666666,0.586776859504134
0.4778761061946903,1,42843.26,1,2,0,1,0.29411764705882354,0.07075407143834679,0.4001572327044025,20,0.8333333333333333,0.9063360881542692
0.5929203539823009,1,41993.83,1,2,3,0,0.3529411764705882,0.32817845901190634,0.2665094339622641,20,0.16666666666666666,0.6831955922865021
0.5221238938053097,1,68149.68,2,2,5,2,0.6470588235294118,0.4698234569590803,0.1792452830188679,20,0.16666666666666666,0.9531680440771382
0.4867256637168142,0,68691.97,2,3,4,2,0.1764705882352941,0.2592035034898043,0.1690251572327044,20,0.0,0.21763085399449267
0.6725663716814159,0,69358.12,0,3,1,1,0.47058823529411764,0.4239770083481593,0.2680817610062893,20,0.0,0.6418732782369148
0.6991150442477876,0,56037.71,2,0,4,1,0.5294117647058824,0.26495141644997944,0.5039308176100629,20,0.3333333333333333,0.9366391184573004
0.5752212389380531,1,50723.67,2,1,4,2,0.5882352941176471,0.10866292596140686,0.33883647798742134,20,0.3333333333333333,0.9752066115702505
0.45132743362831856,1,51947.53,2,0,4,2,0.29411764705882354,0.0484466949500479,0.3474842767295598,20,0.8333333333333333,0.7906336088154262
0.6902654867256637,1,17847.01,0,2,4,0,0.11764705882352941,0.4565485151224853,0.3514150943396226,20,0.6666666666666666,0.11294765840220578
0.6460176991150443,1,21915.87,0,1,3,1,0.23529411764705882,0.5281237169837143,0.4976415094339622,20,1.0,0.06060606060606233
0.584070796460177,0,35762.9,1,2,2,2,0.29411764705882354,0.419323935951827,0.4512578616352201,20,0.5,0.3801652892561975
0.3274336283185841,1,61122.04,0,0,4,2,0.23529411764705882,0.4944573696455454,0.48899371069182385,20,0.0,0.14049586776859968
0.5132743362831859,0,49270.16,2,3,4,2,0.29411764705882354,0.6072259477213631,0.4355345911949685,20,0.0,0.46831955922865376
0.3893805309734513,2,19654.31,1,3,5,0,0.29411764705882354,0.023539072122622143,0.42216981132075465,20,0.8333333333333333,0.07713498622590009
0.4690265486725664,1,98015.06,1,0,0,1,0.3529411764705882,0.18872314219241823,0.38600628930817604,20,0.0,0.19834710743801764
0.5221238938053097,0,46636.54,2,0,5,0,0.4117647058823529,0.3660873135349665,0.41666666666666663,20,0.6666666666666666,0.942148760330582
0.504424778761062,0,31724.95,0,1,2,1,0.11764705882352941,0.16340495415355138,0.40094339622641506,20,0.8333333333333333,0.3663911845730041
0.4247787610619469,1,21289.53,0,2,4,2,0.4117647058823529,0.2139044751608047,0.32861635220125784,20,0.8333333333333333,0.9834710743801693
0.663716814159292,0,65048.95,2,2,5,2,0.4117647058823529,0.14492951963870263,0.5267295597484277,20,0.16666666666666666,0.8953168044077131
0.26548672566371684,2,93748.52,2,0,5,1,0.3529411764705882,0.25728753250307923,0.34276729559748426,20,0.16666666666666666,0.548209366391184
0.584070796460177,2,60101.07,0,2,3,1,0.29411764705882354,0.4739291090734912,0.4772012578616352,20,1.0,0.6584022038567525
0.24778761061946902,1,41836.21,1,2,3,2,0.11764705882352941,0.1772273162720679,0.3168238993710692,20,0.16666666666666666,0.7988980716253451
0.5398230088495575,0,44260.27,2,2,4,1,0.4117647058823529,0.6228274257561243,0.34984276729559743,20,0.5,0.03305785123966842
0.37168141592920356,1,34371.22,1,3,2,1,0.23529411764705882,0.09141918708088134,0.18081761006289307,20,0.8333333333333333,0.7520661157024833
0.6106194690265487,2,31634.75,2,1,1,1,0.29411764705882354,0.03790885452306008,0.5880503144654088,20,0.16666666666666666,0.8567493112947702
0.504424778761062,1,97582.92,0,1,2,0,0.47058823529411764,0.260982619406049,0.190251572327044,20,0.0,0.005509641873281623
0.5221238938053097,0,26351.24,2,3,3,0,0.3529411764705882,0.5694539482687835,0.13757861635220126,20,0.3333333333333333,0.06887052341598121
0.35398230088495575,1,50715.33,1,3,3,0,0.11764705882352941,0.06883810045162173,0.36713836477987416,20,0.0,0.9311294765840259
0.40707964601769914,1,29890.19,1,1,5,2,0.23529411764705882,0.0877241001779116,0.22641509433962262,20,0.8333333333333333,0.9449035812672193
0.5221238938053097,0,55640.07,0,3,0,1,0.3529411764705882,0.3221568359107705,0.48899371069182385,20,0.3333333333333333,0.7438016528925644
0.5663716814159292,1,44657.58,0,0,3,1,0.29411764705882354,0.4275352401806487,0.39858490566037735,20,0.0,0.37190082644628575
0.8761061946902655,0,46715.06,0,0,2,0,0.4117647058823529,0.2618037498289311,0.4622641509433962,20,0.16666666666666666,0.06611570247934395
0.5221238938053097,1,78234.73,0,0,2,2,0.47058823529411764,0.36403448747776107,0.4874213836477987,20,0.8333333333333333,0.19283746556474313
0.6194690265486726,0,45079.19,2,0,1,2,0.29411764705882354,0.5110168331736691,0.3325471698113207,20,1.0,0.19559228650138039
0.2831858407079646,0,34179.27,2,3,2,1,0.47058823529411764,0.3418639660599425,0.3891509433962264,20,1.0,0.022038567493112282
0.3185840707964602,2,69418.65,0,1,3,2,0.29411764705882354,0.4130286027097304,0.25,20,0.8333333333333333,0.38567493112947915
0.4424778761061947,0,74245.29,2,1,1,1,0.058823529411764705,0.47570822498973586,0.3820754716981132,20,0.8333333333333333,0.07713498622590009
0.336283185840708,1,57472.71,2,1,3,2,0.29411764705882354,0.04789927466812645,0.4504716981132075,20,0.3333333333333333,0.4159779614325103
0.6902654867256637,1,69093.47,1,3,1,2,0.3529411764705882,0.3001231695634323,0.3639937106918239,20,0.8333333333333333,0.13498622589531806
0.4336283185840708,1,39620.22,0,2,1,1,0.1764705882352941,0.13534966470507734,0.3561320754716981,20,0.0,0.5647382920110218
0.6725663716814159,2,66690.3,1,3,3,2,0.29411764705882354,0.4439578486382921,0.4496855345911949,20,0.16666666666666666,0.355371900826448
0.6902654867256637,1,53730.47,2,1,4,2,0.1764705882352941,0.0770494046804434,0.30660377358490565,20,0.8333333333333333,0.9641873278236943
0.49557522123893805,0,68535.39,0,3,2,1,0.29411764705882354,0.203777199945258,0.5550314465408804,20,0.8333333333333333,0.5977961432506902
0.5575221238938053,0,34127.1,0,0,0,1,0.3529411764705882,0.3734774873409059,0.11242138364779873,20,0.5,0.30303030303030454
0.4867256637168142,2,46136.55,0,3,1,2,0.1764705882352941,0.22663199671547832,0.419811320754717,20,0.16666666666666666,0.08539944903581187
0.5663716814159292,0,25636.47,1,3,3,1,0.29411764705882354,0.015327767893800465,0.27594339622641506,20,0.6666666666666666,0.5564738292011029
0.5575221238938053,1,26901.2,2,0,5,2,0.3529411764705882,0.05460517312166415,0.6045597484276729,20,0.6666666666666666,0.2865013774104668
0.4778761061946903,1,43784.01,1,0,4,0,0.3529411764705882,0.5044477897906118,0.3474842767295598,20,0.5,0.7465564738292017
0.5575221238938053,1,57656.92,0,2,0,2,0.23529411764705882,0.03955111536882441,0.5165094339622641,20,0.3333333333333333,0.3388429752066102
0.7168141592920354,1,7076.0,0,0,4,2,0.3529411764705882,0.0075270288764198705,0.4245283018867924,20,0.5,0.5730027548209407
0.584070796460177,0,62980.6,0,1,5,2,0.23529411764705882,0.35869713972902695,0.675314465408805,20,0.8333333333333333,0.8870523415978013
0.5309734513274336,0,93335.21,1,3,5,2,0.11764705882352941,0.3658136033940057,0.25078616352201255,20,0.0,0.044077134986224564
0.504424778761062,0,60395.21,2,3,5,0,0.4117647058823529,0.30121801012727517,0.23899371069182387,20,0.8333333333333333,0.019283746556475023
0.35398230088495575,0,28311.54,0,0,4,2,0.4117647058823529,0.3269467633775831,0.44496855345911945,20,0.8333333333333333,0.9834710743801693
0.35398230088495575,1,38896.68,0,3,4,2,0.23529411764705882,0.3287258792938278,0.09119496855345911,20,0.8333333333333333,0.4242424242424292
0.5309734513274336,1,61883.04,2,2,4,0,0.11764705882352941,0.045025318188038864,0.300314465408805,20,0.0,0.9311294765840259
0.3097345132743363,1,66710.23,2,1,1,0,0.23529411764705882,0.21445189544272616,0.2122641509433962,20,0.6666666666666666,0.4600550964187349
0.3893805309734513,1,50476.08,0,2,5,0,0.47058823529411764,0.0558368687559874,0.056603773584905655,20,0.0,0.44903581267217874
0.663716814159292,1,47086.72,2,0,1,0,0.23529411764705882,0.40153277678938004,0.5534591194968553,20,0.16666666666666666,0.6060606060606091
0.7433628318584071,1,14930.08,0,3,5,0,0.23529411764705882,0.31079786506090046,0.4968553459119497,20,0.6666666666666666,0.24793388429752383
0.2743362831858407,0,70427.44,2,2,2,0,0.29411764705882354,0.1053784042698782,0.574685534591195,20,0.6666666666666666,0.9614325068870571
0.7079646017699115,2,9113.35,0,2,1,2,0.29411764705882354,0.2908170247707677,0.2460691823899371,20,0.6666666666666666,0.42148760330578483
0.46017699115044247,1,32410.34,2,1,1,1,0.5294117647058824,0.6701792801423293,0.6124213836477986,20,1.0,0.9862258953168066
0.4867256637168142,0,32460.93,2,1,1,1,0.23529411764705882,0.17626933077870535,0.695754716981132,20,1.0,0.8126721763085385
0.4778761061946903,0,45475.45,1,1,3,0,0.23529411764705882,0.06459559326673053,0.8278301886792453,20,0.16666666666666666,0.451790633608816
0.6371681415929203,0,95033.41,0,1,1,2,0.23529411764705882,0.25961406870124537,0.46776729559748426,20,0.3333333333333333,0.45454545454545325
0.2743362831858407,0,75786.94,0,1,5,2,0.47058823529411764,0.7498289311618996,0.37342767295597484,20,0.16666666666666666,0.7024793388429771
0.5486725663716814,1,27003.81,1,3,4,0,0.23529411764705882,0.22156835910770495,0.5621069182389936,20,0.3333333333333333,0.22314049586776719
0.36283185840707965,1,11533.35,2,1,4,1,0.3529411764705882,0.1627206788011496,0.2924528301886792,20,0.16666666666666666,0.9917355371900811
0.5663716814159292,1,59591.91,0,0,2,1,0.11764705882352941,0.10168331736690844,0.40172955974842767,20,0.6666666666666666,0.20936639118457379
0.6991150442477876,1,29046.26,1,0,4,2,0.5294117647058824,0.20719857670726702,0.44654088050314467,20,0.16666666666666666,0.6060606060606091
0.4867256637168142,1,46792.6,1,1,5,1,0.3529411764705882,0.4097440810182017,0.24213836477987422,20,0.5,0.8815426997245197
0.5398230088495575,1,22260.01,0,2,0,0,0.11764705882352941,0.559463528123717,0.14072327044025157,20,0.6666666666666666,0.5179063360881528
0.5486725663716814,1,41067.89,0,0,2,1,0.23529411764705882,0.2174627069932941,0.4512578616352201,20,0.5,0.11019283746556852
0.3893805309734513,1,46659.81,2,3,2,1,0.0,0.3094293143560969,0.30581761006289304,20,0.3333333333333333,0.4738292011019283
0.6902654867256637,2,24825.79,2,0,3,0,0.29411764705882354,0.4041330231285069,0.31053459119496857,20,0.0,0.8539944903581258
0.7168141592920354,1,36657.05,0,0,2,1,0.4117647058823529,0.05652114410838921,0.6855345911949685,20,0.16666666666666666,0.06611570247934395
0.584070796460177,2,46122.57,2,3,1,0,0.1764705882352941,0.3987956753797728,0.4001572327044025,20,0.16666666666666666,0.5096418732782411
0.504424778761062,1,77714.21,2,0,5,0,0.3529411764705882,0.28575338716299437,0.5455974842767296,20,0.3333333333333333,0.9559228650137754
0.4336283185840708,0,56530.2,1,2,1,2,0.1764705882352941,0.7357328589024223,0.7633647798742138,20,0.3333333333333333,0.04958677685950619
0.40707964601769914,0,56215.88,0,1,4,2,0.1764705882352941,0.22375804023539075,0.48977987421383645,20,0.5,0.6887052341597837
0.7168141592920354,1,90186.62,0,0,4,2,0.23529411764705882,0.5515259340358561,0.4630503144654088,20,0.8333333333333333,0.8099173553719012
0.6814159292035398,0,66622.81,2,3,1,2,0.29411764705882354,0.03544546325441358,0.6163522012578616,20,0.8333333333333333,0.48209366391184716
0.4867256637168142,2,42733.12,1,0,1,1,0.4117647058823529,0.36677158888736827,0.5345911949685535,20,0.8333333333333333,0.30853994490358616
0.2831858407079646,1,68405.07,1,2,5,0,0.47058823529411764,0.07800739017380594,0.5094339622641509,20,0.8333333333333333,0.7134986225895332
0.12389380530973453,1,83964.11,0,1,2,2,0.23529411764705882,0.4213767620090324,0.7594339622641509,20,0.8333333333333333,0.8484848484848513
0.34513274336283184,2,71570.86,0,1,1,1,0.5882352941176471,0.3487067195839606,0.4441823899371069,20,1.0,0.8319559228650135
0.4778761061946903,0,26003.2,2,1,1,1,0.3529411764705882,0.12467496920760913,0.2531446540880503,20,0.0,0.29476584022038566
0.6814159292035398,2,70874.18,1,2,1,1,0.29411764705882354,0.269330778705351,0.48427672955974843,20,0.0,0.4104683195592287
0.40707964601769914,1,68258.62,0,3,0,2,0.11764705882352941,0.6525249760503627,0.25471698113207547,20,0.5,0.7658402203856767
0.5575221238938053,1,47926.48,2,1,3,1,0.23529411764705882,0.5726016148898317,0.18946540880503143,20,1.0,0.15702479338843034
0.663716814159292,1,68165.44,1,2,0,0,0.23529411764705882,0.29464896674421787,0.13679245283018865,20,1.0,0.7548209366391205
0.504424778761062,0,47804.9,0,0,5,2,0.11764705882352941,0.442452442863008,0.6289308176100629,20,0.8333333333333333,0.6749311294765832
0.4690265486725664,1,27990.38,0,1,4,1,0.5294117647058824,0.18584918571233067,0.18396226415094338,20,0.5,0.7851239669421517
0.3185840707964602,0,29921.83,0,2,4,1,0.1764705882352941,0.11577938962638565,0.2932389937106918,20,0.5,0.052341597796143446
0.3274336283185841,1,38748.52,1,0,0,0,0.4117647058823529,0.3221568359107705,0.6226415094339622,20,0.16666666666666666,0.8181818181818201
0.5486725663716814,1,35963.08,2,0,4,0,0.29411764705882354,0.3020391405501574,0.20361635220125784,20,0.5,0.07162534435261847
0.46017699115044247,1,71602.38,2,3,1,0,0.11764705882352941,0.485972355275763,0.5644654088050315,20,1.0,0.6969696969696955
0.504424778761062,1,54500.58,0,0,0,2,0.23529411764705882,0.42602983440536474,0.33176100628930816,20,1.0,0.15702479338843034
0.4867256637168142,1,63040.81,0,1,4,2,0.4117647058823529,0.40728068974955517,0.5495283018867925,20,0.16666666666666666,0.06611570247934395
0.5752212389380531,0,45171.77,0,0,1,0,0.3529411764705882,0.29656493773094295,0.31996855345911945,20,0.6666666666666666,0.44077134986225985
0.3893805309734513,1,23808.03,1,0,5,1,0.47058823529411764,0.5361981661420556,0.5070754716981132,20,0.6666666666666666,0.4986225895316849
0.4424778761061947,2,45846.04,0,1,4,2,0.3529411764705882,0.3008074449158341,0.24135220125786164,20,0.8333333333333333,0.2699724517906361
0.7433628318584071,0,52524.32,0,0,1,2,0.4117647058823529,0.1486246065416724,0.36163522012578614,20,0.16666666666666666,0.23966942148760495
0.3893805309734513,1,38400.71,2,3,2,0,0.3529411764705882,0.20459833036814015,0.2429245283018868,20,0.6666666666666666,0.26721763085399886
0.45132743362831856,0,52384.26,2,1,2,2,0.23529411764705882,0.198850417407965,0.5039308176100629,20,0.6666666666666666,0.17079889807162374
0.415929203539823,0,26535.23,2,1,0,1,0.1764705882352941,0.16778431640892297,0.3404088050314465,20,0.6666666666666666,0.016528925619837764
0.5486725663716814,0,68208.36,0,3,0,0,0.3529411764705882,0.1248118242780895,0.37342767295597484,20,0.16666666666666666,0.6060606060606091
0.6283185840707965,0,27813.66,1,0,5,1,0.3529411764705882,0.3172300533734775,0.23899371069182387,20,0.8333333333333333,0.5592286501377401
0.4247787610619469,1,77453.18,2,2,0,0,0.23529411764705882,0.33433693718352264,0.10377358490566037,20,0.0,0.7190082644628149
